user_id,revenue,group
1899c35436c6x7482f41e                ,0.5261818591808137,A
1974acc7c16dx6be30d59                ,5.579145413911094,A
198a9ddc93f0x36b54212                ,0.8410517876479436,B
194gf89eaaa2x7ae2f5fc                ,2.0411494044658376,A
19889fgffa49x75d039b6                ,0.5748877586975272,B
1941992ded81x6a257a74                ,0.89654050152004,B
198af9g55680x1eb4bffb                ,2.286410027817972,A
192fge1501d2x3a5271a5                ,0.5306904968678512,B
1989481e18f2x39fdee88                ,13.998592254741032,B
197hdeh98a93x4ffc782e                ,0.6565006371688438,A
196g16c2d625x2ddb8e6b                ,5.560716269208465,A
195ah769730ex6bf3b3d1                ,1.4107124287633417,A
19732i8b60c9xb3ef40d                 ,0.5092582705408877,B
194263fca6e2x688fa918                ,0.6298140876700754,A
1983b3e103b3ex2efdff84                ,1.304810213362288,B
1947e36b948ax6957b0d                 ,2.787032952998462,B
19482da4c51bx78473cc0                ,2.857580129925883,A
194dg9c5c892x44a54c                  ,2.532371385366693,B
198d4aiedc86x34c52e34                ,1.4034473210954765,B
198ebb799b5bx7ab87de3                ,0.6686224691064009,B
193h1b5b4551x5a12f3e6                ,0.7777200951878313,A
19826c86fcefx379fdb7a                ,0.7913587940939477,B
19661i45d4b8x32541be                 ,4.157721362944815,B
198d4d9a5da4x6016e2fb                ,0.9707705601360764,B
196b6ehfb099x5619ffd3                ,0.8951197612447873,B
198c7f373089x410866d4                ,1.0659773183649786,B
19711b3f1e9bx29507cc0                ,2.75350128786851,A
1911434853a2x55fc2555                ,0.7961731456601062,A
1978h5h89f4ax2e976ed3                ,0.6046484783368684,B
198e127dbc8dx409265dd                ,3.815670601477219,A
1912g536f727x32ef96ba                ,10.17010010274209,A
190a12f841ccxe4aaa7a                 ,2.535420857284909,A
190e2gf0f12fx3162a2a4                ,0.9387385172541439,A
197ig93f6427x6d3f9a0b                ,1.898304641412229,A
1983if288222x17f0c17e                ,2.903279174243957,B
198c8bae13e4x5bbe8752                ,7.616102268414993,A
1914f4if4b5ex266299a6                ,1.6108822274265582,A
194d8b6436fex6ccec3d5                ,5.678566923781383,B
193gbh73db06x5a07a3fc                ,1.7355147327615428,B
1986ih1437c3x3e183c98                ,1.6330802306299064,B
198fiihc9443xe92b4f                  ,0.9282941541759779,A
1981cac2415dx2c6045b6                ,4.4143328634664245,A
196738i32a83x7ba92a8a                ,6.16798368370964,B
19784hia892ex6746f995                ,1.4613927292049096,B
198f8273caefx697a0f51                ,1.530544357805309,A
1981ba427bc9x2b1bf0e0                ,2.6073237842748425,A
198i36g18162x9241dcd                 ,0.5298725180094361,B
196654911535x24d072b2                ,0.7684126181639604,A
18cab76857c8x46f07f89                ,3.286070184090889,B
18d826108b27x276870e2                ,1.6828534491531233,A
191ed8iac89cx6721b51e                ,1.1860107618249545,A
195f1ci4967fx455a5172                ,3.83677115991129,A
19889e85e54bx17f73192                ,7.515406039034652,A
1982hgc40fa2x7d1b7e7e                ,1.1251705844103208,A
1982a8i94addx3738e126                ,8.153836480946312,A
196c284e94dcx32dbf3e9                ,0.5100245114650717,A
1938485b78c7x7bc23e3e                ,1.6406322815359566,A
1947b4587e4dx7327b553                ,1.212516834979498,B
194184bbf947x5535f645                ,3.0738125087245693,A
195b3ba00470x509036cb                ,0.5833183939791058,B
194i3c6d7579x2c82211d                ,1.2402524989329433,B
197654ef08b1x3ba651a6                ,2.633188967521106,A
197a96b90d5dx61af58f0                ,1.8345008348114986,A
198i2bb94fccx379bb622                ,0.9026563174513041,B
1924i2e60c04x12ede7a6                ,3.811356704131194,A
1914fi493933x14b587e6                ,2.4574392160819785,B
197a13de37b7x567bc259                ,1.5947147642643877,B
1981e7b94a6cx2b85c89d                ,0.67431306508226,A
192ie8abef7ex35aa9483                ,8.610419475014977,A
1983cd8591bfxf0ad1b1                 ,0.9199233264232632,B
185c1490c6f3x6722520c                ,1.1282918149899273,B
196bg1c06eabx15fcfda3                ,2.8404787543496384,B
195fb62fa083x5d5444a8                ,1.1299762401950988,A
197fiefdee19x27769b2                 ,1.1392719808374456,B
1956dhd50a45x9583f4                  ,0.5341275163949349,A
196ffg2f584fx72287ea8                ,0.5983652698944791,A
1931di31d6a9x7066714e                ,0.6446396594928732,B
198dggh42a4bxb9c5640                 ,3.650287263706045,A
198d89h1c528x12ceebee                ,1.0856172010448413,B
198aih83ac3bx39f4557f                ,2.1788759496001755,A
190i5fa0f12fx3162a2a4                ,0.6698103620330254,B
198d39482fcex5ebcc85e                ,1.4297552928427666,B
1981id8d7433x5a3960cf                ,1.1695368133493869,A
18ba7h38b908x1f690ddf                ,11.89266673643817,B
190hh763b51bx136a3381                ,1.189128288432838,A
181b33b2a569x580b62ca                ,3.2252553805502644,A
19762ia7e1aax6a431f84                ,0.6723044632476133,A
18fd3c4caab9x59bf6e23                ,18.53591693657068,A
197627e2ab08x773c620e                ,1.164564984399207,A
198iif4f81f5x4fe172fe                ,1.902196543864496,A
197e448e9521x6604a52d                ,1.2471928212567702,B
19845ed9dc68x5a13aa3e                ,1.1096582906059351,B
189eb3ibae13x65c817b8                ,5.242769746893262,B
1925bai2e130x4d6233a0                ,10.44910219343459,B
1985hf5e6cb0x4cf1ba36                ,0.9877970220105433,A
192hf81b6961x66dd182f                ,17.9766287261729,B
1983g75b7772x26ce40d4                ,4.521538115848569,B
19882efa765fx25de8a2a                ,7.59264658616189,B
195ch9200ad8x31115cb9                ,1.3660736805312375,B
1895a847f432x7cc2d7f6                ,5.26176825358129,A
1981f251cf9ex48857896                ,2.2432266696314986,A
18d1dbd69666x33861404                ,1.740644239073295,B
198532103efex2abfa736                ,0.8798398980601212,A
19856ae28707x7acea8f8                ,6.378386177614534,A
18di6gh09566x71d9c60d                ,0.9189546065654046,A
19822c808893x20fd2ab4                ,1.1991258716594486,B
191ggh55e772x62f7e782                ,3.192022652987072,A
164137d46a33x23eb069b                ,1.3715478830450694,A
1972ie749627x547142e1                ,3.7666581872110774,A
195758gb4386x5895d250                ,0.6479742981184454,A
197h7b465f59xbbc720a                 ,11.226738798733608,A
19365i33e582x51990650                ,3.5403063444188065,A
1932di7f9a8bx43cc2cf8                ,2.757821907691714,B
198g72hc76b0x45af2762                ,1.7054810096917041,B
18ffg8a5544ex705c476c                ,0.5783509747257713,B
1956353bd18cx6601d633                ,12.678054274045776,B
195adeb93358x4384ed83                ,7.960040949165347,A
198h3b479b4ax70cb04a7                ,0.7915815011030867,B
198c46i94a10x4ecac6d9                ,2.7266585163080337,B
17a7ihi0403fxa3134b6                 ,3.7843482203391603,A
193927436ef6x6d40fc35                ,1.697464790477083,B
19743ai2cecbx28d13088                ,0.558129241561751,A
1971b1ad1286x168d3438                ,0.7961790878091003,B
198f9ag7c9b6x5e77f296                ,13.674558564677792,A
190628e8373dx510829c3                ,5.892853783547691,A
197479ha5fecx4f81530f                ,1.1854107470290693,B
1977d4h2f113x6606342f                ,1.3022137896348673,B
19272e6ce0a3x2e7ea3                  ,1.8153569994184315,B
197fhhh84cfbx59ba712e                ,7.476777283142735,A
1959a82bd18cx6601d633                ,63.30719898004648,A
19118c144e27x54a6f2fb                ,1.3649091066134764,B
19717ii441d7x24684d9a                ,0.5502943693094551,B
1931ige1cb15x22f22e2f                ,7.2347836863531505,A
19729ha7af52x204510e                 ,2.104285877476841,A
17d3hh229b89x36ec2d93                ,0.6145348195137194,A
18e3g8bbe202x19702dd7                ,6.074381384301015,B
198h2ii68cd3x17374eed                ,1.0929629085128811,B
1989ce88fa36x6a168b5c                ,2.3030099984831316,B
19872heb202dx545da295                ,1.2069565476010409,B
1989hce7127ex18f1f227                ,2.5799647785010738,A
193b917e8d50xa105d81                 ,17.22029180278105,A
195d48750a45x9583f4                  ,2.0355151081845335,A
195g89305a02x7a9378e4                ,1.8902916761975213,B
18c3g1h32067x71099e2d                ,0.5071473323148814,A
1973ia3defdcx64cf0736                ,0.6047525118542837,B
197ife17b8a2x1c383dcd                ,5.4648435505894115,A
191eefb3e6b5x2e8e8d93                ,1.2220116847231957,A
1984i7i47779x3d5b315e                ,0.5544900766884425,B
1931b8i3db06x5a07a3fc                ,2.1106173919005515,A
1976hf17edc0x269acfae                ,1.5035820425284219,A
193aaab2886bx51e96dc2                ,1.170491834928683,A
1973i681a61ax5e191260                ,17.77622190025199,B
198h6a40734dx45cece87                ,4.497108493882361,A
19387b3d9eacx3a9bdc42                ,2.986884427081438,B
1921i4d61c56x56a750d                 ,1.5366034846142318,A
192b366481f8x918935e                 ,4.6280910141305105,B
191435i55e5ex6830306                 ,1.1101689309305758,A
1966ebhe59f0x595e8ba0                ,0.5386648492603383,B
195724he0328x6c35bb03                ,5.0688211966219345,B
19528hh8fe8dx410929ea                ,5.651211244009989,A
1974aah69807x14d3baac                ,1.4006069660736171,B
193hgd4150e3x4e0e703f                ,0.6870491669579694,A
1964b6h12c61x21612f44                ,1.3697597330621076,A
198g781b7d94x2ba34af9                ,1.4910698401002396,B
18eg1c7497e2x17d75621                ,0.6194399697412005,A
195749i8fe8dx410929ea                ,7.464083421576918,A
198fe3ac019ax3a66c07b                ,1.9446260892693705,A
193b413f89f4x52bd0aad                ,0.6543313455480796,A
1953b762a9ccx194a7197                ,0.5384307228657399,B
194135hba8cdx1b0e580a                ,0.9008413107353992,B
1904df4a0352x16386264                ,3.713355721789016,B
1934agbe650bx18844502                ,3.1334186838967053,A
198abai73722x204541e9                ,1.1252841839147874,B
1983946d8030x76898a1b                ,0.6293769260395126,A
1981ece446bfx3fc946d2                ,1.6626237691267067,A
189ag551c715x5fa80b72                ,1.8192146896067527,A
1972bg7c2aa3x273d89b9                ,0.9311912020401709,B
194i51724d36x510b7225                ,1.5921000500535192,A
195b91c3ca9cx2c0049cf                ,0.7420032301760595,A
1984ih122352x3018295b                ,5.175718145603602,A
1983h5794921x3946c6ce                ,3.652091553824905,A
18c723d00ef7x5f8275e7                ,0.8667816608960849,A
18f7ia758465x4c44a68f                ,3.3563506622696457,B
198i8c1e51c2x6ab3aeb8                ,1.753750204991929,A
1968a5930fcfx6e9fb966                ,11.714892703590044,A
182fch5a6940x31334417                ,5.444013022605294,B
198d6af952dfx64d36b60                ,0.8275742387466335,A
19876a460baax86b2eff                 ,15.467676483402292,B
193fgcbda889x32423804                ,0.9980595279153728,B
19822da7c177x223e8870                ,0.7084088415733027,A
195ih638fe8dx410929ea                ,3.099650505818694,B
18f8931ccde1x51dae61e                ,0.6024081800421135,B
1981aia97937x2dcdb5a4                ,1.321640519494264,B
19896ge1df8ax46c2d6e1                ,0.6374386117145723,B
193fa9837a5dxc389ec                  ,5.225037860264583,B
190ga9c61320x581067ac                ,1.541803048742543,A
196786789316x1f538327                ,5.745371225412907,A
195a57f6c9e2x7ed61ecf                ,2.3474866126976166,A
198e7gb11ffcx3614c740                ,3.1662204089571087,B
198bic92cf5fx148a89ad                ,1.3386233509729593,A
198iia349bb6x7dcd24f5                ,0.9997781271036149,A
198cd645aba4x54c49b50                ,1.2916967242110917,B
187g4648f821x5ad41af6                ,4.5736585422525335,B
193ee1c24efax38f3fbee                ,14.248164409741879,B
198g73742703x21e1dde2                ,0.7503149450102631,A
1972682771ecx13a466c6                ,1.5393995686150574,B
1922fih452cdx8b3ec20                 ,1.3258653844133257,A
1922981e535bx6954e676                ,1.4838910555294171,A
19827ec1ffdbx6f8edd3a                ,3.279683832252564,B
195285a04358x41dd5a4b                ,2.9987993840705096,A
1988d984d5f4x42d811ad                ,1.6864923373643212,B
1947846d2313x386a6f7d                ,1.0599679043794534,A
1948133ebeb6x14fc3d3e                ,0.5750751258820499,B
1989i82d6756x65795502                ,0.5319467881145509,A
198e119dcbb1x168937c1                ,2.467074271248269,A
18d8752c7b5ax63839c51                ,5.150343657518153,A
194igf2be9fax2ba04fd4                ,3.8785418249738153,B
1957436a225ax1f781e87                ,9.335123021912935,A
19765a1757f6x37791d71                ,1.3635553953828101,B
196cb7ef02c9x511b9511                ,4.638228430876979,A
194881e24d36x510b7225                ,2.1002550511826157,B
18e724ebe202x19702dd7                ,1.5577747297751288,B
1984b833ac3bx39f4557f                ,1.8072411424370387,A
18d9g6b15d8cx54832b3e                ,5.5531989906886645,A
197758ie9653x5d23d643                ,1.1359519621030751,A
1969a16f9ff9x220a7b8                 ,4.657697344426234,B
1982c3ga5374x6aecefe8                ,1.8951904001879114,A
198ce3gc6e99x9f563f4                 ,0.886366233431767,A
1954fc1e7064x24b6d404                ,3.520871590439808,A
18a383bccb99x5ebe9f72                ,1.2572048973436654,B
198bgbgb4b8dx6c9832a2                ,3.1446078943358953,A
19024e3a0352x16386264                ,3.3492827406888788,A
198ac3910ac39x2efdff84                ,2.006667202705496,B
196fhe9bbaf4x22ce5efe                ,7.530480108384314,A
196d72h2a73cx59eb3d45                ,0.657775125488235,A
1966i83812b3x6aacc09a                ,0.9172941522777784,B
198g6g318be7x628ac150                ,9.628201627720756,B
1982a43b7019x172c2e1b                ,0.9039858264760539,A
197735f6b213x33a36af2                ,34.20404895995718,A
19726bd97372x7dc6dd84                ,0.7663451573789867,A
18f9cg72017fx1c81b3fb                ,1.6520900896043327,A
1972e39857cdx5776f747                ,0.6577114995865386,A
196e1a35d4b8x32541be                 ,4.187740129978926,A
197757d81b00x1893f682                ,2.04082982979656,A
18eicaf19e71x2d97616                 ,7.718172480322067,B
195ga9a9730ex6bf3b3d1                ,1.1224659238341819,A
197ef1f3cf35x73501b53                ,2.82840837643975,B
18fiig1c7868x37aa266d                ,1.0518240331795008,B
198ib837ece4x2c565794                ,1.503790143596059,A
18eb6hed9564x5040be7                 ,0.5216181871740678,B
190eia873d0cx95df77a                 ,0.9479118367125303,B
195ib52660f5x6081f                   ,2.199572538220085,B
194bfg7f01a4x695f9766                ,4.759921177299503,A
19818ec62288x30014486                ,1.3013329250175767,A
1905gaf69d36x3b50d525                ,12.899299682469918,B
1978f6f4fcb3x30940ad3                ,1.7770637679713919,A
1988b8a33be6x2e474789                ,4.523110310005746,B
19243fa79c5ex55d8c217                ,1.0648704644849656,B
197fh97d6740x754c1ef0                ,1.077252959593855,A
18ah4ab038aex7ea1e93e                ,8.661333563347632,A
1948bh2be9fax2ba04fd4                ,5.638021482172594,B
19859h5242d2x4a79e000                ,0.9890086111337815,B
198341f85c9ex2f957a80                ,0.6904794127622964,B
198cf5ic75f7x483ef0b4                ,0.9438246685020967,B
1982e130e2c9x361bd2e                 ,1.354615537516,A
196gfb1c2e84x293776de                ,1.0456308808758135,B
198ae9150c22x5b95019c                ,1.4633590055363568,A
198idc4bbd5ax4c0c8c79                ,1.8688745285333375,B
18db8b598e21x714e101a                ,1.0756494500728597,A
19591888155cx7f2d3614                ,1.6349331205853372,A
195hd2h50a45x9583f4                  ,2.5765485076422987,B
198ad986c2eex781c766b                ,0.6249312157995335,A
1963d5658f51x65140221                ,11.400288269731663,B
194a9cf4e776x4badd3cf                ,1.0338944533250587,A
198hbi57a87ax5b248e2e                ,3.8553089465481913,A
197fddg7fd03x388bf713                ,1.303045155110388,A
1966ag3fd017x2caad41a                ,2.314114737830963,B
19811dde2f25x41eedf6e                ,0.6264535608144821,B
195ebbg4df2ex43173206                ,15.378007090807074,A
1963i163ddacx6b35b8d6                ,1.7203592478851433,A
17fgi8h5a1c9x53e626b5                ,0.5825593952883484,A
1914e7e5ef58xcb1590f                 ,0.516145312264538,B
192f6hd26a3ax1a99be7a                ,6.889228387633988,A
18be21h0f862x10b96cd0                ,0.9459275759760397,A
197f5f77fd03x388bf713                ,0.6807398823641604,A
18ah147d57e9x1c17048d                ,0.6988697093404533,B
1986hb8a003ex138d7ee8                ,0.9548725503205094,A
198bic7c6658x2a6015b3                ,17.342081587539862,A
19884ccfadc4x426c1aef                ,1.1340085065112095,A
192df37b0a2ex6aff1d64                ,5.100825145645397,A
197c1b4acafdx5134ea7c                ,2.82581654559848,A
191h22h6f33fx12aa8ff                 ,0.6871854057358806,A
196g24732c8ax166f89c                 ,1.273811727977775,A
195fd36afa94x14d90356                ,0.6380321477587082,B
195fba10dbd2x1b2cbaed                ,0.7645448632988046,A
190db2h2cc93x33d84ea0                ,2.6047708228752136,A
1974iic69a88x3fae5164                ,0.9258311164251941,B
19848ic0aee3x19234451                ,0.9670227790753949,A
19734c3abcccx48a18d87                ,1.675505416419654,A
197he9a39449xed5207                  ,1.2149413822816577,B
1988f4he275fx644ac8f8                ,3.3640976188734415,B
196e98hfccd0x5ecc55e5                ,0.650356107190761,B
195d24f05a02x7a9378e4                ,5.3857514530305615,B
19883gh7df5axb8cf4d                  ,1.3394463640225067,A
196623c13c9ax4ae80aad                ,5.494047326390235,A
198322241ef1x111ac153                ,3.7911665995131782,B
1932e165e743x2f986c7f                ,0.7429384129773027,B
19886ih8bb02x77b5706d                ,1.3948908699063167,B
1987b177a87ax5b248e2e                ,2.3784940069874376,A
1981dbe94a10x4ecac6d9                ,2.3829766859156623,B
198c738d9f8ax15c9245f                ,4.123315763936132,B
195g51350a45x9583f4                  ,1.5191751348794502,B
1967f4ie6e7ax1fb6fafd                ,2.558865842977688,B
197e59feca55x4261128e                ,0.778687800153931,B
192463i5e252x53c91992                ,1.2659135647232116,B
1961fd830fcfx6e9fb966                ,19.08551867375468,A
191de23c8109x40f59a69                ,7.268962951375799,A
18a26g7a8001x7100d887                ,0.8367837906991706,B
1977e35eca55x4261128e                ,0.8722070356590728,A
19467ab65b87x4b40a31c                ,0.7957555722504628,A
19578g2fa083x5d5444a8                ,1.252841630349585,B
198bbci9dfd5x5ff9dc72                ,0.927744425124721,B
198fe7fc19c0x7783951                 ,0.7453679710753811,B
195dfg2c0386x303b9447                ,9.269520332887332,B
1974ahg2ab08x773c620e                ,1.2710366980314836,A
1973i1c771ecx13a466c6                ,4.224036575495264,A
193f5d33db06x5a07a3fc                ,3.0874471218514965,B
16e2af715451x1b82d4da                ,0.5954467568055809,B
1928e26c049fx619b5250                ,1.9893613517416664,A
184hh2b4aa28x4e15ee24                ,0.9679310836660566,A
198355cf5f45x767e9173                ,8.929481499200904,A
193bf723db05x60b11561                ,0.694991693192124,B
1959382554e4x74dc326e                ,1.1114141806368123,B
192ibid1145fx72ab4c50                ,1.4484843133796905,B
1926fcc98a7dx2e3e43f8                ,0.5243502243649426,B
198d9f99784fx5c43571e                ,2.250253194613019,B
19833ia05ecdx7535475e                ,0.6515959321371797,A
1946eg7eaf21x301224ad                ,0.5449486456437844,B
1988h44746e8x26febc4                 ,2.232641316191659,A
195hd72f788fx6bf93d50                ,1.6352493648464197,B
1982g3fb5c5cx52e1d7b2                ,6.665708399528195,A
198biab8ed80x4851b49f                ,19.394459091275532,B
198c5e7c73cax523e2732                ,2.8486262601918506,B
195i3bb8b769x69b9e3d9                ,6.622556799308043,B
18e6d34be202x19702dd7                ,6.274946032337732,B
198af5daec1fx127bc713                ,1.38562639758091,A
1956e8ge0328x6c35bb03                ,1.1500337858454486,A
1983d8h53670x4a1e7737                ,4.428815453237933,A
197284ea8c02x7ff14c6                 ,0.9972425405040343,A
198a9a4d31efx708e222e                ,1.2337722250261904,B
1964i2i34beex3e2ed229                ,0.5872351792879623,A
18e134i5b931x2716e85f                ,2.4050588329186087,B
198g48g34b3dx41796aa6                ,5.749956550958388,A
197i2790126dx7d35541c                ,1.2762225684788369,A
1979g1a9d16ax98000f3                 ,7.5439116739375045,B
1981dfhc76b0x45af2762                ,0.5190172079821559,A
1982a140ca4bx42a612b8                ,7.623433072212551,A
198cc3620e4dx1730498c                ,3.445539328412137,B
18e2aih38a52x10d2bf53                ,10.119454205166743,B
198b27db4b8dx6c9832a2                ,1.707926177862871,B
191eadgf6672x351be48c                ,3.679827977110577,B
18a12e3a8001x7100d887                ,2.153177157143106,B
185diei8e7a1xc5754f6                 ,3.2645135563500816,A
196476a41826x47d863bc                ,0.5488080350887166,B
196ed6h08ba9x79f341a6                ,2.8485651391937665,A
19632h9a03d5x1acca0d                 ,0.9796395521095804,A
1989835d4b25x6b0a4bca                ,1.23336546556712,B
1923123fb432x37ea1c27                ,2.100371294421848,B
19895dhfddcax5c18d254                ,0.8104182407220327,A
1984gbb3a653x496ada3f                ,0.5211386113049615,B
18f42cbd4bb2x78316e70                ,3.595085837449795,A
1913eeh8e478x1bf6c353                ,1.1204410294037048,A
195i6g6965aax7112eea9                ,8.185605788203635,A
1985hb70943dx1b69021                 ,2.186123991455501,A
193fi81c20a5x11ab39fc                ,1.0820547918382377,A
197ciiaa465fx5b4fde36                ,6.550628827786561,A
19579ai4ca9bx7c7cea0d                ,1.0312153060741538,B
1988c65b850cx19a3d266                ,1.377587522261659,B
196b8ca6c6f1x2ace872c                ,0.6708431193187239,A
1966fb524fa1x4b854973                ,1.3965210603296827,B
190a2b5e669bxae897f2                 ,0.5115477103032026,A
19549fe8fe8dx410929ea                ,0.8740481162822692,A
198hh97c12a5x1835a1b                 ,0.5007215421852985,B
198ec52f30b4x683384f0                ,0.6251730778554023,B
198c65b93483x57036cb9                ,0.8614217583061035,A
194hdc6e6651x4496f7f9                ,1.3929307487225076,A
1974hde5dbdex31e9e1a5                ,0.7734795633786319,B
197f25c531b5x39b1f6bf                ,1.215995576898331,A
19015gga0352x16386264                ,4.10491206422177,B
1986eb7ac028x5498c789                ,3.8378355425527837,A
198fbi310fefx5c1f2b6d                ,0.9998719834786586,B
198d58f8f3a1x368115ce                ,5.581805278313112,B
198f2da6c36fx38cb640e                ,1.379607942515295,A
196575a13c9ax4ae80aad                ,10.000346647822731,A
18ef81h3cd08x2e36dada                ,0.7775243770129998,A
192hh4id3516x4100a9ea                ,4.651495609752342,B
19836di80a4fx40ef8006                ,3.3905717442300243,A
196difff5e65x567c4053                ,1.2598341177262287,A
177b64393592x583fdf14                ,1.1009008382659333,B
193i5c654993x27ef710c                ,4.621122110387606,A
1924d3cd71d2x22256ad2                ,2.7518250537070594,A
1977id8b550fx71b391d3                ,0.6128089534045802,B
